bigram,freq
"('comfortable', 'looseness')",1
"('looseness', 'with')",1
"('36', 'the')",3
"('match', 'to')",1
"('serif', 'navy')",1
"('navy', 'marin')",1
"('marin', 'legging')",1
"('legging', 'of')",2
"('always', 'apprehensive')",1
"('only', 'suggestion')",1
"('suggestion', 'is')",1
"('use', 'your')",1
"('normal', 'swimsuit')",1
"('swimsuit', 'size')",1
"('ordering', 'rather')",1
"('than', 'their')",1
"('their', 'recommendation')",1
"('recommendation', 'i')",1
"('medium', 'actually')",1
"('compare', 'coverage')",1
"('and', 'recieved')",1
"('recieved', 'compliment')",1
"('little', 'fleck')",1
"('yarn', 'a')",1
"('make', 'coordinating')",1
"('coordinating', 'easy')",1
"('easy', 'i')",3
"('fur', 'might')",1
"('all', 'run')",1
"('size', 'worth')",1
"('price', 'Love')",4
"('the', 'tx')",1
"('tx', 'summer')",1
"('it', 'laying')",1
"('laying', 'quite')",1
"('2', 'dish')",1
"('dish', 'for')",1
"('a', 'registry')",1
"('registry', 'later')",1
"('and', 'another')",6
"('another', 'ugh')",1
"('ugh', 'it')",1
"('slightly', 'flare')",2
"('that', '70')",1
"('70', 'feel')",1
"('tan', 'platform')",1
"('a', 'flower')",1
"('flower', 'crown')",1
"('crown', 'for')",1
"('7', 'got')",1
"('thigh', '148lbs')",1
"('148lbs', 'and')",1
"('shorter', 'These')",1
"('needed', 'sz')",1
"('my', 'sz')",1
"('sz', 'plan')",1
"('spot', 'don')",1
"('flaw', 'on')",1
"('on', 'leg')",2
"('figure', 'they')",1
"('really', 'hip')",1
"('or', 'weird')",1
"('weird', 'Great')",1
"('Great', 'news')",1
"('news', 'if')",1
"('you', 'missed')",1
"('tank', 'last')",1
"('this', 's')",2
"('exact', 'style')",1
"('last', 'season')",2
"('s', 'buttondown')",1
"('buttondown', 'tank')",1
"('tank', 'released')",1
"('released', 'by')",1
"('by', 'c')",1
"('poofy', 'it')",1
"('semi', 'open')",1
"('last', 'button')",1
"('button', 'super')",1
"('super', 'sweet')",1
"('sweet', 'for')",1
"('with', 'virtually')",2
"('virtually', 'everything')",2
"('i', 'reeeeally')",1
"('reeeeally', 'wish')",1
"('more', 'colorways')",1
"('colorways', 'it')",1
"('s', 'grrrrr8')",1
"('grrrrr8', 'for')",1
"('6', '103lbs')",1
"('103lbs', '34a')",1
"('34a', '25')",1
"('x', 'last')",1
"('fit', 'exa')",1
"('exa', 'I')",1
"('down', 'keep')",1
"('from', 'swallowing')",1
"('swallowing', 'you')",1
"('neutral', 'am')",1
"('south', 'where')",1
"('only', 'stylish')",1
"('pretty', 'speck')",1
"('collar', 'not')",1
"('right', 'frame')",1
"('face', 'nicely')",1
"('cord', 'the')",1
"('the', 'list')",1
"('list', 'is')",1
"('is', 'endless')",1
"('endless', 'this')",1
"('the', 'accompanying')",1
"('accompanying', 'belt')",1
"('or', 'sash')",1
"('sash', 'hit')",1
"('hip', 'level')",1
"('waist', 'level')",1
"('level', 'so')",1
"('i', 'remove')",1
"('it', 'f')",1
"('f', 'Love')",1
"('fitted', 'slip')",1
"('underneath', 'beautiful')",1
"('lace', 'design')",2
"('shoe', 'Love')",1
"('vest', 'quality')",1
"('I', 'immediately')",2
"('into', 'store')",2
"('hit', 'enough')",1
"('enough', 'above')",1
"('knee', 'to')",1
"('be', 'flirty')",1
"('work', 'sleeve')",1
"('the', 'trapeze')",1
"('trapeze', 'fit')",1
"('just', 'concerned')",1
"('good', 'condition')",1
"('condition', 'but')",1
"('twice', 'for')",1
"('for', 'completely')",1
"('different', 'event')",1
"('white', 'that')",1
"('I', 'missed')",1
"('in', 'caramel')",1
"('caramel', 'last')",1
"('chilly', 'i')",1
"('be', 'easilly')",1
"('easilly', 'layered')",1
"('thicker', 'item')",1
"('item', 'or')",1
"('suit', 'should')",1
"('should', 'look')",2
"('no', 'crawling')",1
"('crawling', 'up')",1
"('the', 'cheek')",1
"('cheek', 'no')",1
"('no', 'spillage')",1
"('spillage', 'out')",1
"('happier', 'good')",1
"('job', 'color')",1
"('pic', 'quality')",1
"('seems', 'nice')",1
"('sturdy', 'Fun')",1
"('Fun', 'outerwear')",1
"('outerwear', 'for')",1
"('show', 'at')",1
"('xxsp', 'which')",3
"('ribbed', 'darby')",1
"('darby', 'sweater')",1
"('sweater', 'hug')",1
"('single', 'curve')",1
"('tight', 'low')",1
"('sleeve', 'end')",1
"('end', 'about')",2
"('folded', 'up')",3
"('of', '57')",1
"('57', 'cotton')",1
"('cotton', '43')",1
"('43', 'polyester')",1
"('ribbing', 'detail')",1
"('well', 'thought')",1
"('thought', 'out')",1
"('bias', 'Love')",1
"('6', 'worked')",1
"('give', 'any')",1
"('any', 'lift')",1
"('lift', 'up')",1
"('breast', 'i')",1
"('breast', 'not')",1
"('being', 'supported')",1
"('supported', 'and')",1
"('and', 'uplifted')",1
"('uplifted', 'if')",1
"('want', 'support')",1
"('to', 'coverage')",1
"('cleavage', 'but')",1
"('very', 'fit')",1
"('husband', 'really')",1
"('two', 'big')",2
"('big', 'thum')",1
"('thum', 'Very')",1
"('fairly', 'subtle')",1
"('work', 'falling')",1
"('falling', 'at')",1
"('time', 'always')",1
"('sweater', 'unlike')",1
"('framed', 'but')",1
"('often', 'take')",2
"('roomy', 'o')",1
"('pretty', 'jade')",1
"('got', 'sooo')",1
"('while', 'reading')",1
"('reading', 'my')",1
"('my', 'e')",1
"('e', 'mail')",2
"('mail', 'one')",1
"('sale', 'of')",1
"('anyway', 'now')",1
"('rose', 'the')",1
"('yellow', 'stripe')",1
"('photo', 'when')",1
"('flattering', 'excited')",1
"('gem', 'to')",1
"('wardrobe', 'If')",1
"('If', 'your')",1
"('to', 'spice')",1
"('it', 'rich')",1
"('luxurious', 'soft')",1
"('knit', 'tunic')",1
"('tights', 'plus')",1
"('plus', 'over')",1
"('with', 'destructed')",1
"('destructed', 'dark')",1
"('pretty', 'red')",1
"('sale', 'otherwise')",1
"('have', 'hesitated')",2
"('This', 'structured')",1
"('structured', 'sweater')",1
"('timeless', 'gorgeous')",1
"('gorgeous', 'seasonal')",1
"('perfectly', 'thirst')",1
"('thirst', 'is')",1
"('same', 'vest')",1
"('both', 'skirt')",1
"('come', 'So')",1
"('So', 'lovely')",1
"('print', 'graphic')",1
"('graphic', 'want')",1
"('is', 'drape')",1
"('beautifully', 'notice')",1
"('for', 'north')",1
"('north', 'caroline')",1
"('caroline', 'where')",1
"('really', 'get')",2
"('with', 'fitted')",2
"('perfect', 'change')",1
"('season', 'into')",1
"('cooler', 'colder')",1
"('month', 'piece')",1
"('piece', 'color')",1
"('cut', 'flattering')",3
"('flattering', 'sizing')",1
"('easy', 'love')",1
"('love', 'length')",1
"('photo', 'fitting')",1
"('my', 'fingertip')",1
"('fingertip', 'i')",1
"('too', 'covered')",1
"('covered', 'quality')",1
"('those', 'sweater')",1
"('sweater', 'First')",1
"('not', 'notice')",3
"('description', 'mentioning')",1
"('mentioning', 'metallic')",1
"('thread', 'i')",1
"('box', 'to')",1
"('a', 'metallic')",3
"('metallic', 'but')",1
"('actually', 'i')",2
"('know', 'because')",1
"('pale', 'peachy')",2
"('peachy', 'color')",2
"('metallic', 'is')",1
"('real', 'issue')",1
"('huge', 'enormous')",1
"('enormous', 'especially')",1
"('elbow', 'so')",1
"('a', 'bat')",1
"('wing', 'kind')",1
"('p', 'knowing')",1
"('knowing', 'that')",1
"('go', 'fast')",2
"('petite', 'consistently')",1
"('consistently', 'but')",2
"('myself', 'needing')",1
"('needing', 'the')",1
"('size', 'vanity')",1
"('p', 'wa')",3
"('wa', 'around')",1
"('thigh', 'could')",1
"('were', 'younger')",1
"('younger', 'and')",1
"('a', 'muscular')",2
"('muscular', 'in')",1
"('snug', 'fitted')",1
"('it', 'follows')",1
"('natural', 'curve')",1
"('doe', 'cut')",2
"('p', 'Loved')",1
"('vest', 'when')",1
"('last', 'sale')",1
"('l', 'getting')",1
"('getting', 'excited')",1
"('fall', 'now')",1
"('weather', 'would')",1
"('would', 'cooperate')",1
"('cooperate', 'so')",1
"('new', 'vest')",1
"('yet', 'fit')",1
"('over', 'flannel')",1
"('flannel', 'it')",1
"('stretch', 'Im')",1
"('Im', 'short')",1
"('texas', 'weather')",1
"('holiday', 'too')",1
"('favorite', 'find')",1
"('find', 'of')",1
"('wonderful', 'very')",2
"('shape', 'unique')",1
"('liking', 'i')",1
"('ft', '8')",1
"('tall', 'even')",1
"('even', 'sizing')",2
"('s', 'graceful')",1
"('and', 'distinctive')",1
"('distinctive', 'yet')",1
"('still', 'understated')",1
"('understated', 'Love')",1
"('new', 'wardrobe')",2
"('addition', 'fit')",1
"('deep', 'rich')",3
"('usually', 'opt')",1
"('adorable', 'thanks')",1
"('who', 'commented')",1
"('ordering', 'up')",2
"('up', 'two')",2
"('the', 'wrapped')",1
"('wrapped', 'skirt')",1
"('might', 'emphasize')",1
"('hip', 'too')",1
"('quirky', 'style')",1
"('this', 'different')",1
"('usual', 'shirt')",1
"('chunky', 'wedge')",1
"('wedge', 'Some')",1
"('Some', 'of')",1
"('being', 'cheap')",1
"('perfection', 'will')",1
"('casual', 'staple')",1
"('staple', 'year')",1
"('around', 'I')",3
"('xsp', 'navy')",1
"('the', 'merlot')",1
"('merlot', 'burgundy')",1
"('burgundy', 'flower')",1
"('fit', 'above')",1
"('medium', 'weigh')",1
"('weigh', 'and')",1
"('loose', 'waist')",1
"('4', 'quarter')",1
"('quarter', 'in')",1
"('and', 'disagreed')",1
"('disagreed', 'with')",1
"('is', 'cheaply')",1
"('made', 'wrong')",1
"('wrong', 'color')",1
"('color', 'fyi')",1
"('fyi', '102')",1
"('32c', 'This')",2
"('lovely', 'red')",2
"('top', 'rather')",1
"('jacket', 'although')",2
"('still', 'layer')",1
"('divine', 'the')",1
"('light', 'sometimes')",1
"('peplum', 'overwhelm')",1
"('one', 'did')",4
"('over', 'particularly')",1
"('particularly', 'making')",1
"('look', 'small')",2
"('tunic', 'online')",1
"('itchy', 'tt')",1
"('received', 'all')",1
"('long', 'when')",2
"('skinny', 'ankle')",1
"('certainly', 'going')",1
"('fall', 'Runs')",1
"('return', 'first')",1
"('unique', 'more')",1
"('more', 'brownish')",1
"('brownish', 'orange')",1
"('than', 'red')",1
"('Cute', 'design')",2
"('feature', 'run')",1
"('flowy', 'I')",2
"('list', 'but')",1
"('on', 'of')",2
"('my', 'sisz')",1
"('sisz', 'p')",1
"('worn', 'sipped')",1
"('sipped', 'over')",1
"('lace', 'showing')",2
"('regular', 'cardi')",1
"('cardi', 'jacket')",1
"('over', 'first')",1
"('first', 'layer')",1
"('is', 'loely')",1
"('loely', 'even')",1
"('is', '40')",1
"('off', 'store')",1
"('store', 'wide')",1
"('wide', 'sale')",1
"('before', 'this')",3
"('this', 'promo')",1
"('did', 'just')",1
"('the', 'christmas')",1
"('christmas', 'After')",1
"('reading', 'all')",4
"('up', 'went')",2
"('4', 'burnt')",1
"('still', 'marked')",1
"('marked', '79')",1
"('79', 'so')",1
"('thats', 'why')",1
"('still', 'there')",1
"('finger', 'and')",1
"('lenght', 'wa')",1
"('store', 'try')",1
"('front', 'lace')",1
"('up', 'j')",1
"('of', 'west')",1
"('west', 'from')",1
"('vest', 'displayed')",1
"('and', 'admired')",1
"('mind', 'so')",1
"('special', 'trip')",1
"('trip', 'back')",1
"('The', 'tunic')",1
"('i', 'visited')",2
"('visited', 'antho')",1
"('antho', 'store')",1
"('just', 'fallen')",1
"('purchased', 'purple')",1
"('purple', 'one')",2
"('for', 'straight')",1
"('type', 'please')",1
"('dark', 'burgundy')",1
"('x', '2')",2
"('some', 'vest')",1
"('easy', 'way')",2
"('baby', 'two')",1
"('ago', 'so')",2
"('my', 'insecurity')",1
"('insecurity', 'and')",1
"('awesome', 'pointelle')",1
"('pointelle', 'sweater')",1
"('love', 'angel')",1
"('hang', 'without')",1
"('also', 'flatters')",1
"('figure', 'with')",2
"('s', 'shaping')",1
"('shaping', 'it')",1
"('red', 'just')",1
"('cutest', 'sweater')",1
"('lovely', 'distinctive')",1
"('distinctive', 'knit')",1
"('knit', 'just')",1
"('still', 'emphasized')",1
"('emphasized', 'that')",2
"('have', 'waist')",1
"('it', 'nicely')",1
"('always', 'count')",1
"('on', 'angel')",1
"('north', 'for')",1
"('for', 'great')",5
"('style', 'Great')",2
"('Great', 'too')",1
"('flow', 'dolan')",1
"('dolan', 'is')",2
"('definitely', 'large')",1
"('will', 'brighten')",1
"('brighten', 'my')",1
"('a', 'dreary')",1
"('winter', 'morning')",1
"('morning', 'it')",2
"('find', 'winter')",1
"('expected', 'maybe')",1
"('maybe', '35')",1
"('35', 'i')",2
"('tights', 'dressed')",1
"('a', '32h')",2
"('32h', 'chest')",1
"('chest', 'ive')",1
"('ive', 'always')",1
"('m', 'chest')",1
"('chest', 'heavy')",1
"('heavy', 'this')",1
"('pregnancy', 'pooch')",1
"('pooch', 'well')",1
"('blousy', 'silk')",1
"('t', 'strap')",1
"('back', 'such')",3
"('criticism', 'with')",1
"('is', 'where')",2
"('bust', 'im')",1
"('figured', 'so')",2
"('silk', 'part')",1
"('part', 'isn')",1
"('t', 'under')",1
"('boob', 'kinda')",1
"('have', 'Great')",2
"('fitted', 'got')",1
"('compliment', 'So')",1
"('comfy', 'n')",1
"('n', 'flattering')",1
"('bonus', 'is')",2
"('every', 'vest')",1
"('different', 'though')",1
"('shopping', 'in')",2
"('store', 'be')",1
"('them', 'Comfortable')",1
"('Comfortable', 'the')",1
"('picture', 'nice')",1
"('just', 'swish')",1
"('swish', 'a')",1
"('from', 'many')",1
"('vest', 'my')",1
"('closet', 'which')",1
"('which', 'tend')",2
"('be', 'size')",1
"('my', 'blouse')",1
"('however', 'could')",1
"('could', 'happily')",1
"('happily', 'live')",1
"('live', 'with')",1
"('poppy', 'pocket')",1
"('pocket', 'tunic')",1
"('grey', 'legging')",1
"('legging', 'cannot')",1
"('cold', 'enough')",3
"('yellow', 'really')",1
"('different', 'that')",1
"('bit', 'generously')",1
"('clingy', 'we')",1
"('in', 'colorado')",3
"('colorado', 'so')",1
"('immediately', 'threw')",1
"('threw', 'the')",1
"('yellow', 'versi')",1
"('versi', 'I')",1
"('sweater', 'lay')",1
"('great', 'sleeve')",1
"('turquoise', 'this')",1
"('season', 'by')",1
"('designer', 'is')",1
"('cashmere', 'soft')",1
"('soft', 'am')",1
"('excited', 'that')",2
"('finally', 'cooling')",1
"('cooling', 'down')",1
"('poppy', 'tunic')",2
"('gold', 'it')",1
"('overall', 'am')",1
"('sweater', 'retailer')",1
"('been', 'emphasizing')",1
"('emphasizing', 'oversized')",1
"('oversized', 'flouncy')",1
"('flouncy', 'top')",1
"('big', 'booty')",4
"('opposite', 'and')",1
"('is', 'graceful')",1
"('sweater', 'curve')",1
"('body', 'Beautifully')",1
"('Beautifully', 'designed')",1
"('but', 'modern')",1
"('modern', 'cardigan')",1
"('cardigan', 'Perfect')",1
"('Perfect', 'light')",1
"('light', 'weght')",1
"('weght', 'sweater')",1
"('lb', 'body')",1
"('a', 'bolero')",1
"('bolero', 'sweater')",1
"('green', 'shade')",1
"('the', 'flirty')",1
"('flirty', 'open')",1
"('back', 'cross')",1
"('cross', 'strap')",1
"('even', 'your')",1
"('your', 'exit')",1
"('exit', 'an')",1
"('an', 'attention')",1
"('attention', 'grabber')",1
"('grabber', 'pair')",1
"('heel', 'loved')",1
"('This', 'super')",2
"('year', 'wool')",1
"('wool', 'paned')",1
"('paned', 'sweater')",1
"('tunic', 'except')",2
"('except', 'this')",2
"('dress', 'wonderful')",2
"('are', '63')",1
"('63', 't')",1
"('t', '39')",1
"('39', 'c')",1
"('c', '28')",1
"('28', 'w')",1
"('w', '35')",1
"('35', 'h')",1
"('h', '30')",1
"('i', 'tall')",1
"('tall', 'chest')",1
"('chest', 'waist')",1
"('hip', 'inseam')",1
"('inseam', 'This')",1
"('and', '100')",2
"('bulky', 'true')",1
"('quality', 'It')",1
"('really', 'crazy')",1
"('crazy', 'how')",1
"('medium', 'light')",1
"('appropriate', 'year')",1
"('flattering', 'open')",1
"('or', 'zipped')",1
"('alone', 'top')",1
"('warmer', 'this')",2
"('a', 'modernized')",1
"('modernized', 'hippie')",1
"('hippie', 'sweater')",1
"('more', 'personality')",2
"('personality', 'the')",1
"('flower', 'add')",3
"('add', 'attitude')",1
"('attitude', 'pocket')",1
"('pocket', 'show')",1
"('show', 'comfort')",1
"('soft', 'part')",1
"('part', 'silk')",1
"('tissue', 'turtleneck')",1
"('turtleneck', 'regular')",1
"('knee', 'Usually')",1
"('Usually', 'retailer')",1
"('s', 'design')",1
"('this', 'large')",1
"('cutout', 'design')",1
"('choice', 'depending')",1
"('on', 'bust')",1
"('sit', 'funny')",1
"('true', 'baby')",1
"('doll', 'design')",1
"('sits', 'under')",1
"('bust', 'mine')",1
"('fabric', 'you')",1
"('clothes', 'dress')",1
"('dress', 'turtleneck')",1
"('turtleneck', 'long')",1
"('to', 'class')",1
"('class', 'with')",1
"('piece', 'over')",2
"('get', 'This')",1
"('simple', 'detail')",1
"('much', 'appeal')",1
"('appeal', 'the')",1
"('layered', 'easily')",1
"('easily', 'into')",1
"('weather', 'of')",1
"('liked', 'everything')",1
"('heavy', 'not')",3
"('even', 'rounder')",1
"('8', 'taller')",1
"('taller', 'it')",2
"('perfect', 'So')",1
"('disagree', 'on')",1
"('being', 'one')",1
"('season', 'too')",2
"('see', 'making')",1
"('back', 'wasn')",2
"('bra', 'maybe')",1
"('problem', 'your')",1
"('small', 'could')",1
"('have', 'possibly')",1
"('possibly', 'used')",1
"('but', 'Beautiful')",1
"('lovely', 'open')",1
"('fitting', 'flow')",1
"('expect', 'anything')",1
"('anything', 'too')",2
"('too', 'impressive')",1
"('impressive', 'based')",1
"('thick', 'that')",1
"('very', 'office')",1
"('a', 'law')",1
"('law', 'firm')",1
"('firm', 'i')",1
"('knee', 'Beautiful')",1
"('compliment', 'will')",1
"('well', 'from')",3
"('truly', 'nice')",1
"('pattern', 'from')",1
"('me', 'turend')",1
"('turend', 'the')",1
"('around', 'dark')",1
"('dark', 'showing')",1
"('also', 'looked')",3
"('buying', 'anything')",1
"('wa', 'thanskgiving')",1
"('thanskgiving', 'weekend')",1
"('know', 'discount')",1
"('discount', 'not')",1
"('way', 'jean')",1
"('and', 'tshirt')",1
"('tshirt', 'for')",1
"('weekend', 'if')",1
"('nice', 'black')",1
"('black', 'blou')",1
"('blou', 'I')",1
"('the', 'refgular')",1
"('refgular', 'x')",1
"('fit', 'btu')",1
"('btu', 'the')",1
"('wa', 'wring')",1
"('wring', 'on')",1
"('moved', 'up')",1
"('cut', 'petite')",1
"('will', 'ahve')",1
"('ahve', 'to')",1
"('to', 'roder')",1
"('roder', 'the')",1
"('sure', 'te')",1
"('te', 'material')",1
"('very', 'strectchy')",1
"('strectchy', 'and')",1
"('carry', 'the')",1
"('dress', 'through')",1
"('well', 'covered')",2
"('covered', 'in')",5
"('is', 'crossed')",1
"('over', 'open')",1
"('not', 'stiched')",1
"('stiched', 'close')",1
"('so', 'yo')",1
"('yo', 'ucan')",1
"('ucan', 'adjsut')",1
"('adjsut', 'a')",1
"('needed', 'te')",1
"('te', 'tie')",1
"('tie', 'jsut')",1
"('jsut', 'fall')",1
"('it', 'saturday')",1
"('sunday', 'is')",1
"('brand', 'even')",1
"('photo', 'short')",1
"('short', 'back')",1
"('waist', 'long')",1
"('perfect', 'back')",1
"('stylish', 'solid')",1
"('solid', 'tweed')",1
"('tweed', 'grey')",1
"('with', 'front')",1
"('front', 'pattern')",1
"('pattern', 'wrapped')",1
"('wrapped', 'around')",1
"('around', 'from')",1
"('front', 'sleeve')",2
"('black', 'diamond')",1
"('diamond', 'pattern')",1
"('ribbon', 'trimmed')",1
"('trimmed', 'edge')",1
"('edge', 'overall')",1
"('interesting', 'grey')",1
"('black', 'c')",1
"('25', 'so')",1
"('the', '24')",3
"('24', 'petite')",2
"('and', 'compare')",2
"('r', 'a')",1
"('stretchy', 'Great')",1
"('of', 'low')",1
"('low', 'sandal')",1
"('sun', 'hat')",1
"('and', 'hair')",1
"('hair', 'pull')",1
"('pull', 'back')",1
"('beautiful', 'kimono')",1
"('kimono', 'soft')",1
"('a', 'eye')",1
"('catching', 'can')",1
"('low', 'length')",1
"('great', 'wish')",2
"('color', 'low')",1
"('low', 'part')",1
"('touch', 'clingy')",1
"('well', 'work')",3
"('legging', 'overall')",1
"('season', 'What')",1
"('quality', 'textile')",1
"('textile', 'i')",2
"('rotation', 'can')",1
"('go', 'super')",1
"('casual', 'luxe')",1
"('luxe', 'with')",1
"('leather', 'jogger')",1
"('or', 'upscale')",1
"('upscale', 'with')",1
"('i', 'intend')",5
"('possible', 'the')",1
"('little', 'elbow')",1
"('elbow', 'patch')",2
"('had', 'missed')",1
"('week', 'during')",1
"('during', 'our')",2
"('our', 'heat')",1
"('heat', 'spurt')",1
"('spurt', 'in')",1
"('cali', 'and')",1
"('how', 'incredible')",2
"('incredible', 'comfy')",1
"('the', 'snapping')",1
"('snapping', 'evening')",1
"('evening', 'meeting')",1
"('attend', 'on')",1
"('outdoor', 'patio')",1
"('patio', 'i')",1
"('spring', 'into')",1
"('beige', 'too')",1
"('dollar', 'love')",1
"('the', 'robe')",2
"('robe', 'to')",1
"('match', 'is')",1
"('one', 'you')",3
"('stunning', 'detailed')",1
"('embroidery', 'everywhere')",1
"('everywhere', 'gracefully')",1
"('gracefully', 'oversized')",1
"('bohemian', 'light')",1
"('dreamy', 'this')",1
"('kimono', 'wa')",1
"('wa', 'mine')",2
"('it', 'white')",1
"('white', 'on')",3
"('on', 'white')",3
"('this', 'cream')",1
"('cream', 'embroidery')",1
"('very', 'oversized')",2
"('long', 'nearly')",1
"('nearly', 'came')",1
"('to', 'shorter')",1
"('gal', 'can')",1
"('short', 'only')",1
"('only', '5ft')",1
"('5ft', 'and')",2
"('twice', 'out')",1
"('literally', 'everywhere')",1
"('went', 'i')",2
"('and', 'asking')",1
"('one', 'else')",1
"('else', 'carry')",1
"('carry', 'one')",1
"('customer', 'mentioned')",1
"('price', 'being')",1
