bigram,freq
"('something', 'special')",1
"('special', 'like')",1
"('is', 'o')",1
"('o', 'I')",1
"('shirt', 'when')",1
"('good', 'cut')",1
"('not', 'too')",1
"('too', 'drapey')",1
"('drapey', 'or')",1
"('or', 'fitted')",1
"('it', 'laid')",1
"('s', 'unwearable')",1
"('disappointing', 'The')",1
"('The', 'back')",1
"('a', 'tag')",1
"('tag', 'stitched')",1
"('stitched', 'in')",1
"('in', 'with')",1
"('with', 'red')",1
"('red', 'thread')",1
"('that', 'go')",1
"('go', 'through')",1
"('through', 'to')",1
"('very', 'visible')",1
"('visible', 'and')",1
"('look', 'terrible')",1
"('terrible', 'especially')",1
"('especially', 'since')",3
"('since', 'the')",2
"('shirt', 'do')",1
"('usually', 'love')",2
"('love', 'top')",1
"('store', 'because')",1
"('because', 'if')",1
"('if', 'wa')",1
"('so', 'soft')",2
"('soft', 'got')",1
"('disappointed', 'because')",1
"('very', 'flattering')",1
"('great', 'house')",1
"('house', 'top')",1
"('soft', 'enough')",1
"('to', 'sleep')",1
"('sleep', 'in')",1
"('in', 'I')",1
"('and', 'vibrant')",1
"('vibrant', 'color')",1
"('s', 'loose')",1
"('flow', 'but')",1
"('of', 'compliment')",1
"('compliment', 'that')",1
"('tag', 'state')",2
"('state', 'then')",1
"('then', 'let')",1
"('let', 'it')",2
"('line', 'dry')",1
"('to', 'half')",1
"('it', 'size')",1
"('i', 're')",1
"('re', 'checked')",1
"('tag', 'and')",2
"('and', 'noticed')",1
"('noticed', 'that')",1
"('that', 'under')",1
"('the', 'hand')",1
"('wash', 'instruction')",1
"('instruction', 'it')",1
"('it', 'then')",1
"('then', 'state')",1
"('state', 'dry')",1
"('clean', 'recommended')",1
"('recommended', 'boo')",1
"('boo', 'so')",1
"('disappointed', 'that')",4
"('i', 'spend')",1
"('spend', 'over')",1
"('over', '100')",1
"('100', 'for')",1
"('wore', 'once')",1
"('once', 'I')",1
"('I', 'purchase')",1
"('thought', 'to')",1
"('beautiful', 'denim')",1
"('denim', 'tunic')",1
"('tunic', 'top')",1
"('small', 'on')",2
"('sale', 'rack')",2
"('rack', 'with')",1
"('with', 'additional')",1
"('additional', 'promo')",1
"('promo', 'with')",1
"('but', 'what')",2
"('on', 'with')",1
"('section', 'where')",1
"('where', 'there')",2
"('least', '6')",1
"('6', 'inch')",2
"('inch', 'of')",2
"('of', 'space')",1
"('space', 'where')",1
"('no', 'button')",2
"('button', 'or')",1
"('or', 'way')",1
"('to', 'close')",2
"('close', 'the')",1
"('lower', 'placket')",1
"('placket', 'and')",1
"('lower', 'bottom')",1
"('of', 'placket')",1
"('placket', 'is')",1
"('is', 'sewn')",2
"('sewn', 'shut')",1
"('shut', 'so')",1
"('section', 'bubble')",1
"('bubble', 'out')",1
"('but', 'why')",1
"('why', 'no')",1
"('button', 'to')",1
"('close', 'what')",1
"('what', 'would')",1
"('a', 'button')",2
"('button', 'down')",3
"('down', 'top')",2
"('top', 'you')",1
"('can', 'slide')",1
"('slide', 'your')",1
"('your', 'hand')",1
"('hand', 'through')",1
"('this', 'open')",1
"('open', 'space')",1
"('space', 'and')",1
"('it', 'ope')",1
"('ope', 'Dress')",1
"('Dress', 'just')",1
"('just', 'did')",1
"('will', 'around')",1
"('hip', 'also')",1
"('the', 'string')",1
"('string', 'belt')",1
"('belt', 'wa')",1
"('defective', 'basically')",1
"('basically', 'about')",1
"('come', 'off')",2
"('off', 'look')",1
"('someone', 'may')",1
"('may', 'have')",2
"('have', 'wore')",1
"('came', 'looking')",1
"('looking', 'like')",2
"('like', 'gym')",1
"('gym', 'sweat')",1
"('sweat', 'pant')",1
"('but', 'in')",2
"('in', 'term')",1
"('term', 'of')",1
"('length', 'size')",1
"('size', 'both')",1
"('both', 'run')",1
"('run', 'incredibly')",1
"('incredibly', 'large')",1
"('the', 'cuff')",4
"('cuff', 'of')",1
"('the', 'jogger')",1
"('jogger', 'are')",1
"('not', 'elastic')",1
"('hang', 'loose')",1
"('loose', 'widely')",1
"('widely', 'will')",1
"('item', 'unfortunately')",1
"('dress', 'run')",1
"('run', 'slightly')",1
"('slightly', 'bigger')",1
"('bigger', 'it')",1
"('it', 'sort')",2
"('of', 'looked')",1
"('me', 'whereas')",1
"('whereas', 'other')",1
"('other', 'x')",1
"('x', 'p')",2
"('p', 'dress')",1
"('tt', 'the')",1
"('other', 'thing')",1
"('just', 'doesn')",1
"('an', 'almost')",1
"('200', 'dress')",1
"('band', 'that')",2
"('that', 'run')",2
"('run', 'across')",1
"('bust', 'go')",1
"('go', 'under')",1
"('too', 'it')",1
"('it', 'isn')",1
"('in', 'though')",1
"('wa', 'folding')",1
"('folding', 'down')",1
"('down', 'under')",1
"('arm', 'making')",1
"('it', 'ripping')",1
"('ripping', 'off')",1
"('collar', 'too')",1
"('too', 'seemed')",1
"('pull', 'down')",1
"('down', 'right')",1
"('center', 'a')",1
"('too', 'heavy')",1
"('heavy', 'to')",1
"('to', 'stand')",1
"('stand', 'it')",1
"('s', 'we')",1
"('we', 'I')",1
"('this', 'tee')",1
"('tee', 'despite')",1
"('price', 'the')",4
"('wa', 'poor')",1
"('poor', 'nice')",1
"('nice', 'concept')",1
"('concept', 'for')",1
"('tee', 'but')",1
"('but', 'failed')",1
"('failed', 'in')",1
"('and', 'value')",1
"('value', 'it')",1
"('try', 'these')",1
"('find', 'cute')",1
"('cute', 'bermuda')",1
"('bermuda', 'short')",1
"('short', 'the')",3
"('wide', 'my')",1
"('husband', 'asked')",1
"('asked', 'if')",1
"('wearing', 'his')",1
"('his', 'short')",1
"('short', 'they')",1
"('look', 'that')",1
"('that', 'wide')",1
"('wide', 'in')",1
"('and', '130')",1
"('bought', 'my')",1
"('size', '28')",2
"('28', 'but')",1
"('have', 'sized')",1
"('one', 'or')",1
"('or', 'two')",1
"('size', 'unrolled')",1
"('unrolled', 'they')",1
"('knee', 'I')",1
"('I', 'would')",1
"('skirt', 'run')",1
"('run', 'two')",1
"('size', 'medium')",3
"('and', 'based')",1
"('barely', 'get')",2
"('skirt', 'over')",1
"('hip', 'even')",1
"('wa', 'much')",1
"('cute', 'skirt')",1
"('skirt', 'but')",2
"('is', 'fit')",1
"('fit', 'for')",2
"('a', 'tween')",1
"('tween', 'Yikes')",1
"('Yikes', 'there')",1
"('a', 'whole')",2
"('whole', 'lot')",1
"('of', 'skirt')",1
"('skirt', 'here')",1
"('here', 'i')",1
"('4', 'weigh')",1
"('weigh', 'around')",1
"('around', '120')",1
"('120', 'lb')",1
"('wear', 'anywhere')",1
"('anywhere', 'between')",1
"('a', 'four')",1
"('four', 'and')",1
"('and', 'six')",1
"('six', 'in')",1
"('retailer', 'clothing')",1
"('clothing', 'depending')",1
"('the', 'designer')",4
"('designer', 'this')",1
"('this', 'skirt')",8
"('skirt', 'balloon')",1
"('waist', 'on')",1
"('to', 'flow')",1
"('flow', 'more')",1
"('more', 'naturally')",1
"('naturally', 'from')",1
"('flower', 'are')",1
"('looking', 'the')",1
"('long', 'hitting')",1
"('hitting', 'way')",1
"('way', 'below')",2
"('below', 'mid')",1
"('mid', 'calf')",1
"('calf', 'there')",1
"('also', 'ton')",1
"('material', 'creating')",1
"('creating', 'a')",1
"('parachute', 'effect')",1
"('effect', 'definitely')",1
"('definitely', 'returning')",2
"('blouse', 'online')",1
"('wanted', 'a')",1
"('cute', 'eyelet')",1
"('eyelet', 'top')",1
"('summer', 'the')",1
"('blouse', 'looked')",1
"('great', 'out')",1
"('package', 'but')",1
"('a', '00p')",1
"('00p', 'and')",1
"('and', '32')",1
"('32', 'b')",2
"('b', 'bra')",1
"('bra', 'size')",1
"('but', 'billowed')",1
"('armhole', 'were')",1
"('were', 'too')",2
"('too', 'far')",1
"('far', 'forward')",1
"('is', 'fairly')",1
"('fairly', 'short')",1
"('am', 'short')",1
"('waisted', 'i')",1
"('it', 'if')",2
"('went', 'up')",2
"('up', 'one')",1
"('blouse', 'would')",1
"('been', 'ridiculously')",1
"('ridiculously', 'large')",1
"('too', 'e')",1
"('e', 'I')",1
"('paid', 'closer')",1
"('closer', 'attention')",1
"('blouse', 'over')",1
"('head', 'after')",1
"('after', 'getting')",1
"('getting', 'it')",1
"('armhole', 'too')",1
"('too', 'are')",1
"('blouse', 'other')",1
"('very', 'girlie')",1
"('girlie', 'i')",1
"('the', 'pleating')",1
"('pleating', 'and')",1
"('and', 'dolman')",1
"('wa', 'strangled')",1
"('strangled', 'around')",1
"('my', 'neck')",1
"('neck', 'i')",1
"('but', 'think')",1
"('think', 'a')",2
"('medium', 'wouldn')",1
"('been', 'much')",1
"('button', 'opening')",1
"('opening', 'on')",1
"('on', 'neck')",1
"('on', 'before')",2
"('before', 'makeup')",1
"('or', 'doing')",1
"('doing', 'my')",1
"('my', 'hair')",1
"('hair', 'if')",1
"('tiny', 'head')",1
"('and', 'pencil')",1
"('pencil', 'a')",1
"('a', 'I')",2
"('down', 'a')",3
"('reviewer', 'suggested')",1
"('suggested', 'usually')",1
"('usually', 'an')",2
"('8', 'went')",1
"('to', '6')",1
"('not', 'attractive')",2
"('attractive', 'the')",1
"('tent', 'with')",1
"('an', 'empire')",1
"('waist', 'really')",1
"('attractive', 'maybe')",1
"('do', 'with')",1
"('type', 'but')",1
"('but', 'compared')",1
"('person', 'returned')",1
"('even', 'paid')",1
"('paid', 'expedited')",1
"('expedited', 'shipping')",1
"('shipping', 'i')",1
"('ordered', 'properly')",1
"('properly', 'but')",1
"('i', 'sadly')",1
"('sadly', 'disappointed')",2
"('6', '8')",1
"('8', 'petite')",1
"('size', '8')",2
"('8', 'wa')",1
"('wa', 'overwhelming')",1
"('overwhelming', 'the')",1
"('dress', 'were')",1
"('were', 'down')",1
"('stomach', 'and')",1
"('just', 'can')",1
"('what', 'to')",1
"('do', 'but')",1
"('but', 'buyer')",1
"('buyer', 'be')",1
"('be', 'careful')",1
"('careful', 'pretty')",1
"('designed', 'I')",1
"('I', 'initially')",1
"('initially', 'saw')",1
"('and', 'fell')",1
"('up', 'selling')",1
"('selling', 'out')",1
"('store', 'so')",1
"('online', 'where')",1
"('wa', 'back')",1
"('back', 'ordered')",1
"('couple', 'of')",3
"('of', 'month')",1
"('it', 'this')",3
"('this', 'past')",1
"('past', 'week')",1
"('wa', 'sadly')",1
"('is', 'sorely')",1
"('sorely', 'lacking')",1
"('lacking', 'i')",1
"('if', 'maybe')",1
"('maybe', 'the')",1
"('first', 'batch')",1
"('batch', 'wa')",1
"('wa', 'good')",1
"('they', 'realized')",1
"('realized', 'they')",1
"('so', 'popular')",1
"('popular', 'and')",1
"('had', 'more')",1
"('more', 'made')",1
"('the', 'newer')",1
"('newer', 'batch')",1
"('batch', 'weren')",1
"('good', 'not')",1
"('sure', 'the')",1
"('got', 'had')",1
"('had', 'inconsistent')",1
"('inconsistent', 'red')",1
"('red', 'embroidery')",1
"('and', 'ther')",1
"('ther', 'Was')",1
"('but', 'should')",1
"('wa', 'made')",2
"('made', 'with')",3
"('with', 'for')",1
"('even', 'end')",1
"('end', 'up')",1
"('up', 'trying')",2
"('on', 'after')",1
"('the', 'packaging')",2
"('packaging', 'the')",2
"('picture', 'a')",1
"('a', 'another')",1
"('mentioned', 'it')",1
"('more', 'similar')",1
"('to', 'something')",1
"('something', 'you')",1
"('would', 'purchase')",1
"('purchase', 'off')",1
"('off', 'a')",1
"('a', 'boardwalk')",1
"('boardwalk', 'very')",1
"('returning', 'And')",1
"('And', 'the')",1
"('bottom', 'look')",1
"('a', 'tutu')",1
"('tutu', 'first')",1
"('have', 'high')",1
"('high', 'tolerance')",1
"('tolerance', 'for')",1
"('for', 'scratchy')",1
"('could', 'feel')",1
"('even', 'through')",1
"('through', 'long')",1
"('long', 'sleeve')",1
"('sleeve', 'there')",1
"('my', 'skin')",1
"('skin', 'itch')",1
"('so', 'badly')",2
"('badly', 'second')",1
"('peplum', 'part')",1
"('an', 'exaggerated')",1
"('exaggerated', 'skirt')",1
"('skirt', 'finally')",1
"('finally', 'the')",1
"('the', 'green')",2
"('green', 'one')",1
"('is', 'darker')",1
"('have', 'more')",1
"('a', 'green')",1
"('green', 'than')",2
"('than', 'blue')",1
"('blue', 'tint')",1
"('tint', 'back')",1
"('I', 'also')",1
"('also', 'returned')",1
"('after', 'waiting')",1
"('waiting', 'week')",1
"('week', 'to')",1
"('to', 'received')",1
"('disappointment', 'when')",1
"('cheap', 'poly')",1
"('poly', 'that')",1
"('s', 'shiny')",1
"('shiny', 'thin')",1
"('and', 'clingy')",1
"('bump', 'you')",1
"('zipper', 'at')",1
"('back', 'won')",1
"('t', 'lay')",2
"('and', 'keep')",1
"('keep', 'bunching')",1
"('bunching', 'up')",1
"('up', 'creating')",1
"('creating', 'an')",1
"('an', 'ugly')",1
"('ugly', 'bump')",1
"('bump', 'the')",1
"('the', 'sewing')",1
"('sewing', 'and')",1
"('hemline', 'is')",1
"('is', 'uneven')",1
"('uneven', 'there')",1
"('of', 'thought')",1
"('thought', 'put')",1
"('put', 'in')",1
"('in', 'in')",1
"('print', 'placement')",1
"('placement', 'where')",1
"('seam', 'wa')",1
"('wa', 'sewn')",1
"('sewn', 'together')",1
"('together', 'in')",1
"('the', 'midline')",1
"('midline', 'I')",1
"('love', 'eva')",1
"('eva', 'franco')",1
"('franco', 'this')",1
"('poor', 'version')",1
"('version', 'bias')",1
"('bias', 'seam')",1
"('seam', 'are')",1
"('are', 'puckery')",1
"('puckery', 'zipper')",1
"('zipper', 'is')",1
"('is', 'bubbled')",1
"('bubbled', 'felt')",1
"('great', 'looked')",1
"('like', 'fun')",1
"('much', 'if')",1
"('a', 'mess')",3
"('mess', 'to')",1
"('be', 'fixed')",1
"('fixed', 'Do')",1
"('design', 'look')",1
"('after', 'receiving')",1
"('receiving', 'the')",1
"('of', 'extremely')",1
"('extremely', 'cheap')",2
"('cheap', 'slinky')",1
"('slinky', 'ish')",1
"('ish', 'polyester')",1
"('polyester', 'that')",1
"('a', 'f21')",1
"('f21', 'store')",1
"('stitching', 'is')",1
"('is', 'horrific')",1
"('horrific', 'and')",1
"('and', 'created')",1
"('created', 'an')",1
"('an', 'uneven')",1
"('uneven', 'hump')",1
"('hump', 'on')",1
"('back', 'seam')",1
"('seam', 'just')",1
"('just', 'absolutely')",1
"('absolutely', 'poor')",1
"('poor', 'poor')",1
"('ordered', 'in')",1
"('blue', 'so')",1
"('excited', 'at')",1
"('at', 'arrival')",1
"('arrival', 'it')",1
"('looked', 'gorgeous')",1
"('gorgeous', 'then')",1
"('5', '106')",1
"('106', '34d')",1
"('arm', 'are')",2
"('little', 'muscular')",1
"('muscular', 'i')",1
"('normally', 'order')",1
"('order', '2p')",1
"('2p', 'sometimes')",1
"('sometimes', '0p')",1
"('0p', 'and')",1
"('and', 'never')",1
"('problem', 'this')",1
"('wa', 'sooo')",1
"('sooo', 'tight')",1
"('tight', 'under')",1
"('and', 'at')",1
"('arm', 'if')",1
"('tried', 'any')",1
"('any', 'movement')",1
"('movement', 'would')",1
"('have', 'probably')",1
"('probably', 'ripped')",1
"('ripped', 'out')",1
"('seam', 'maybe')",1
"('product', 'that')",1
"('wa', 'mi')",1
"('mi', 'sized')",1
"('or', 'defective')",1
"('defective', 'all')",1
"('say', 'if')",1
"('have', 'skinny')",1
"('arm', 'you')",1
"('you', 'll')",2
"('ll', 'love')",1
"('it', 'Like')",1
"('Like', 'one')",1
"('reviewer', 'when')",1
"('when', 'my')",1
"('my', 'jacket')",1
"('jacket', 'arrived')",1
"('great', 'dark')",1
"('dark', 'wash')",1
"('wash', 'pictured')",2
"('pictured', 'online')",2
"('online', 'it')",1
"('basic', 'medium')",1
"('medium', 'denim')",1
"('denim', 'wash')",1
"('jacket', 'came')",2
"('in', 'additionally')",1
"('additionally', 'know')",1
"('know', 'that')",1
"('just', 'huge')",1
"('and', 'understood')",1
"('understood', 'that')",1
"('wa', 'meant')",1
"('be', 'roomy')",1
"('roomy', 'and')",1
"('and', 'swingy')",1
"('swingy', 'but')",1
"('that', 'one')",3
"('be', 'enough')",1
"('to', 'compensate')",1
"('compensate', 'for')",1
"('for', 'how')",1
"('how', 'swimmingly')",1
"('swimmingly', 'large')",1
"('wa', 'i')",3
"('i', 'never')",1
"('never', 'tried')",1
"('tried', 'an')",1
"('wa', 's')",1
"('s', 'The')",2
"('but', 'all')",1
"('review', 'are')",1
"('are', 'dead')",1
"('dead', 'on')",1
"('wa', 'full')",1
"('full', 'of')",1
"('of', 'snag')",1
"('arrived', '8')",1
"('8', 'snag')",1
"('snag', 'to')",1
"('be', 'exact')",1
"('exact', 'and')",1
"('wa', 'heavier')",1
"('heavier', 'than')",2
"('expected', 'sadly')",1
"('sadly', 'had')",1
"('return', 'This')",3
"('This', 'vest')",1
"('vest', 'looked')",1
"('disaster', 'the')",1
"('the', 'quilting')",1
"('quilting', 'is')",1
"('bulky', 'that')",1
"('drawstring', 'doesn')",1
"('work', 'properly')",1
"('properly', 'and')",1
"('just', 'hang')",1
"('hang', 'itlooks')",1
"('itlooks', 'like')",1
"('something', 'out')",1
"('a', 'costume')",1
"('costume', 'closet')",1
"('closet', 'that')",1
"('that', 'could')",2
"('be', 'used')",1
"('used', 'for')",1
"('a', 'peasant')",1
"('peasant', 'farmhand')",1
"('farmhand', 'or')",1
"('a', 'zombie')",1
"('zombie', 'movie')",1
"('movie', 'seriously')",1
"('seriously', 'it')",1
"('s', 'bad')",1
"('bad', 'This')",1
"('cute', 'dress')",1
"('me', '1')",1
"('1', 'i')",1
"('small', '2')",1
"('super', 'textured')",1
"('textured', 'so')",1
"('to', 'add')",1
"('add', 'bulk')",1
"('bulk', 'aka')",1
"('aka', 'pound')",1
"('your', 'frame')",1
"('this', 'probably')",1
"('probably', 'isn')",1
"('s', 'online')",1
"('online', 'only')",1
"('only', 'because')",1
"('have', 'benefitted')",1
"('benefitted', 'from')",1
"('from', 'trying')",1
"('trying', 'this')",1
"('on', 'first')",2
"('sure', 'it')",1
"('s', 'probably')",1
"('probably', 'adorable')",1
"('adorable', 'on')",1
"('on', 'smaller')",1
"('smaller', 'thinner')",1
"('thinner', 'people')",1
"('people', 'unfortunately')",1
"('unfortunately', 'mine')",1
"('mine', 'is')",1
"('this', 'vest')",4
"('vest', 'is')",2
"('is', 'identical')",1
"('identical', 'to')",1
"('a', 'old')",1
"('old', 'white')",1
"('white', 'dish')",1
"('dish', 'cloth')",1
"('cloth', 'the')",1
"('also', 'bad')",1
"('bad', 'will')",1
"('be', 'sent')",2
"('a', 'straightforward')",1
"('straightforward', '10')",1
"('10', 'since')",1
"('ordered', 'down')",1
"('8', 'i')",1
"('am', 'still')",1
"('still', 'swimming')",1
"('have', 'about')",1
"('about', '4')",1
"('4', 'inch')",2
"('waist', 'hip')",1
"('hip', 'this')",1
"('is', 'sized')",1
"('softness', 'of')",1
"('the', 'checker')",1
"('checker', 'but')",1
"('i', 'suspect')",1
"('suspect', 'this')",1
"('could', 'get')",1
"('get', 'itchy')",1
"('itchy', 'fast')",1
"('fast', 'on')",1
"('arm', 'where')",1
"('it', 'touch')",1
"('touch', 'the')",1
"('wool', 'but')",1
"('out', 'cause')",1
"('cause', 'i')",1
"('the', 'bright')",1
"('bright', 'side')",1
"('might', 'fit')",1
"('6', 'which')",1
"('be', 'pretty')",1
"('pretty', 'nice')",1
"('nice', 'They')",1
"('They', 'ripped')",1
"('ripped', 'on')",1
"('inside', 'upper')",1
"('upper', 'thigh')",1
"('thigh', 'of')",1
"('of', 'both')",1
"('leg', 'le')",1
"('than', 'two')",1
"('month', 'after')",1
"('after', 'purchase')",1
"('purchase', 'i')",1
"('ve', 'washed')",1
"('them', 'once')",1
"('time', 'a')",1
"('a', 'week')",1
"('week', 'so')",1
"('re', 'certainly')",1
"('pair', 'give')",1
"('give', 'out')",1
"('out', 'even')",1
"('this', 'early')",1
"('early', 'i')",1
"('the', 'jean')",1
"('they', 'hold')",1
"('hold', 'their')",1
"('their', 'shape')",1
"('shape', 'well')",1
"('well', 'after')",1
"('after', 'multiple')",1
"('multiple', 'wearing')",1
"('is', 'lighter')",1
"('lighter', 'than')",1
"('i', 'paid')",1
"('paid', 'full')",1
"('most', 'i')",1
"('ever', 'paid')",1
"('paid', 'for')",1
"('for', 'jean')",1
"('jean', 'because')",1
"('d', 'heard')",1
"('heard', 'good')",1
"('about', 'jean')",1
"('jean', 'shop')",1
"('shop', 'quality')",1
"('quality', 'even')",1
"('at', 'sale')",1
"('sale', 'p')",1
"('p', 'Tried')",1
"('Tried', 'this')",1
"('red', 'because')",1
"('so', 'eye')",1
"('eye', 'catching')",1
"('catching', 'and')",1
"('off', 'fast')",1
"('fast', 'enough')",1
"('enough', 'picture')",1
"('this', 'tight')",1
"('the', 'best')",2
"('best', 'tight')",1
"('hip', 'extra')",1
"('extra', 'billowy')",1
"('billowy', 'in')",1
"('middle', 'so')",1
"('so', 'confused')",1
"('confused', 'and')",1
"('t', 'see')",3
"('anyone', 'unless')",1
"('re', 'planning')",1
"('to', 'repurpose')",1
"('repurpose', 'the')",1
"('the', 'gorgeous')",1
"('gorgeous', 'fabric')",1
"('fabric', 'skip')",1
"('skip', 'Quality')",1
"('Quality', 'wa')",1
"('you', 'expect')",1
"('retailer', 'especially')",1
"('price', 'top')",1
"('is', 'lined')",1
"('lined', 'but')",1
"('but', 'skirt')",1
"('not', 'material')",1
"('is', 'tissue')",1
"('thru', 'there')",1
"('a', 'point')",2
"('point', 'at')",1
"('the', 'sweetheart')",1
"('sweetheart', 'neckline')",1
"('neckline', 'that')",1
"('that', 'doe')",1
"('flat', 'it')",1
"('it', 'keep')",1
"('keep', 'popping')",1
"('popping', 'up')",1
"('up', 'however')",1
"('too', 'many')",2
"('many', 'negative')",1
"('negative', 'wa')",1
"('a', 'maeve')",1
"('maeve', 'fan')",1
"('fan', 'i')",1
"('fit', 'poorly')",1
"('poorly', 'it')",1
"('thin', 'material')",1
"('and', 'showed')",1
"('showed', 'everything')",1
"('everything', 'The')",1
"('terrible', 'i')",2
"('used', 'it')",1
"('it', 'under')",1
"('under', 'another')",1
"('another', 'layer')",1
"('layer', 'the')",1
"('first', 'day')",1
"('it', 'pilled')",1
"('pilled', 'across')",1
"('bust', 'after')",1
"('after', 'hand')",1
"('and', 'hanging')",1
"('hanging', 'to')",1
"('dry', 'it')",1
"('it', 'shrank')",1
"('shrank', 'in')",1
"('can', 'no')",1
"('longer', 'even')",1
"('even', 'wear')",2
"('i', 'always')",2
"('always', 'happily')",1
"('happily', 'pay')",1
"('pay', 'a')",1
"('a', 'premium')",1
"('premium', 'for')",1
"('for', 'quality')",2
"('quality', 'staple')",1
"('staple', 'wardrobe')",2
"('wardrobe', 'piece')",2
"('piece', 'this')",1
"('this', 'didn')",1
"('to', 'one')",1
"('wearing', 'let')",1
"('let', 'alone')",2
"('alone', 'one')",1
"('one', 'season')",1
"('season', 'i')",1
"('i', 'recommend')",2
"('recommend', 'strongly')",1
"('strongly', 'against')",1
"('against', 'it')",1
"('a', 'built')",1
"('built', 'in')",2
"('in', 'fupa')",1
"('fupa', 'literally')",1
"('literally', 'there')",1
"('is', 'extra')",1
"('material', 'at')",1
"('lower', 'abdomen')",1
"('abdomen', 'that')",1
"('that', 'stick')",1
"('unflattering', 'Do')",1
"('buy', 'i')",1
"('used', 'my')",1
"('my', '15')",1
"('15', 'discount')",1
"('this', 'what')",1
"('waste', 'my')",1
"('size', 'range')",1
"('range', 'from')",1
"('from', 's')",1
"('s', 'to')",1
"('to', 'l')",1
"('on', 'what')",1
"('what', 'brand')",1
"('have', 'gotten')",1
"('gotten', 'a')",1
"('ve', 'helped')",1
"('helped', 'it')",1
"('so', 'awkward')",1
"('looking', 'nothing')",1
"('had', 'gained')",1
"('gained', '15')",1
"('15', 'pound')",1
"('pound', 'it')",1
"('wa', 'waaay')",1
"('waaay', 'longer')",1
"('longer', 'in')",1
"('back', 'like')",2
"('a', 'mullet')",1
"('mullet', 'the')",1
"('really', 'thick')",1
"('thick', 'it')",1
"('more', 'appropriate')",1
"('for', 'fall')",1
"('fall', 'i')",1
"('to', 'dress')",1
"('down', 'it')",1
"('so', 'ridiculous')",1
"('ridiculous', 'I')",2
"('the', 'young')",1
"('young', 'woman')",1
"('woman', 'wearing')",1
"('wearing', 'this')",1
"('she', 'looked')",1
"('i', 'on')",1
"('other', 'hand')",1
"('hand', 'looked')",1
"('quite', 'stiff')",1
"('stiff', 'so')",1
"('t', 'move')",1
"('move', 'with')",1
"('with', 'me')",3
"('of', 'felt')",1
"('a', 'paper')",1
"('paper', 'cut')",1
"('cut', 'out')",3
"('out', 'then')",1
"('then', 'to')",1
"('to', 'contribute')",1
"('contribute', 'to')",1
"('volume', 'the')",1
"('not', 'set')",1
"('set', 'in')",1
"('a', 'raglan')",1
"('raglan', 'style')",1
"('style', 'that')",1
"('that', 'on')",1
"('me', 'looked')",1
"('a', 'bat')",1
"('bat', 'suit')",1
"('suit', 'than')",1
"('beautiful', 'distinctive')",1
"('distinctive', 'dress')",1
"('for', 'an')",3
"('an', 'important')",1
"('important', 'affair')",1
"('affair', 'also')",1
"('belt', 'didn')",1
"('t', 'enhance')",1
"('enhance', 'the')",1
"('so', 'big')",1
"('bottom', 'it')",1
"('and', 'took')",1
"('one', 'fit')",1
"('fit', 'better')",2
"('better', 'but')",1
"('bottom', 'wa')",1
"('big', 'sad')",1
"('sad', 'The')",1
"('The', 'good')",1
"('good', 'the')",1
"('the', 'sloth')",1
"('sloth', 'are')",2
"('cute', 'because')",1
"('because', 'sloth')",1
"('are', 'always')",1
"('always', 'cute')",1
"('cute', 'now')",1
"('the', 'bad')",1
"('is', 'wretched')",1
"('wretched', 'it')",1
"('feel', 'damp')",1
"('damp', 'even')",1
"('even', 'when')",2
"('s', 'see')",1
"('and', 'unlined')",1
"('unlined', 'it')",1
"('s', 'scratchy')",1
"('and', 'wrinkly')",1
"('and', 'though')",2
"('fine', 'the')",1
"('so', 'limp')",1
"('limp', 'that')",1
"('low', 'hem')",1
"('hem', 'look')",1
"('a', 'tail')",1
"('tail', 'i')",1
"('but', 'charging')",1
"('charging', 'nearly')",1
"('nearly', '200')",1
"('200', 'dollar')",1
"('dollar', 'for')",1
"('a', 'see')",1
"('through', 'piece')",1
"('of', 'awful')",1
"('a', 'passable')",1
"('passable', 'cut')",1
"('wa', 'simple')",1
"('simple', 'not')",1
"('not', 'acceptable')",1
"('acceptable', 'i')",1
"('a', 'fast')",1
"('fast', 'a')",1
"('i', 'possibly')",1
"('possibly', 'c')",1
"('c', 'This')",1
"('been', 'in')",1
"('my', 'inbox')",1
"('inbox', 'for')",1
"('went', 'on')",2
"('purchased', 'it')",1
"('away', 'i')",3
"('4', 'petite')",2
"('in', 'everything')",1
"('everything', 'retailer')",1
"('have', 'not')",2
"('not', 'had')",1
"('problem', 'with')",2
"('with', 'fit')",1
"('fit', 'if')",1
"('if', 'anything')",1
"('anything', 'i')",1
"('t', 'zip')",1
"('up', 'it')",1
"('get', 'into')",1
"('0', 'petite')",1
"('6', 'would')",1
"('fit', 'there')",1
"('is', 'something')",1
"('something', 'not')",1
"('not', 'right')",1
"('right', 'with')",1
"('the', 'make')",1
"('make', 'of')",1
"('particular', 'dress')",1
"('received', 'even')",1
"('perfect', 'i')",1
"('t', 'The')",1
"('fabric', 'wrinkle')",1
"('wrinkle', 'so')",1
"('so', 'easily')",1
"('easily', 'and')",1
"('and', 'any')",1
"('any', 'slight')",1
"('slight', 'moisture')",1
"('moisture', 'or')",1
"('or', 'liquid')",1
"('liquid', 'immediately')",1
"('immediately', 'turn')",1
"('turn', 'into')",1
"('a', 'dark')",2
"('dark', 'spot')",1
"('spot', 'on')",2
"('blue', 'grey')",1
"('grey', 'condensation')",1
"('condensation', 'drip')",1
"('drip', 'from')",1
"('a', 'glass')",1
